ID,FECHA CREACION, FECHA MODIFICACION,DENOMINACIÓN DE LAS PRIMAS,MONTO BRUTO DE LAS PRIMAS,MONTO NETO DE LAS PRIMAS,TIPO DE MONEDA DE LAS PRIMAS,PERIODICIDAD DE LAS PRIMAS
1673419086,18/01/2023,18/01/2023,PRIMA VACACIONAL,5038.51,5038.51,PESOS,SEMESTRAL
1673419057,18/01/2023,18/01/2023,PRIMA VACACIONAL,7032.61,7032.61,PESOS,SEMESTRAL
1673417838,18/01/2023,18/01/2023,PRIMA VACACIONAL,5640.12,5640.12,PESOS,SEMESTRAL
1673417839,18/01/2023,18/01/2023,PRIMA VACACIONAL,7444.96,7444.96,PESOS,SEMESTRAL
1673417841,18/01/2023,18/01/2023,PRIMA VACACIONAL,5734.12,5734.12,PESOS,SEMESTRAL
1673417916,18/01/2023,18/01/2023,PRIMA VACACIONAL,5188.91,5188.91,PESOS,SEMESTRAL
1673419055,18/01/2023,18/01/2023,PRIMA VACACIONAL,6514.42,6514.42,PESOS,SEMESTRAL
1673419056,18/01/2023,18/01/2023,PRIMA VACACIONAL,6810.53,6810.53,PESOS,SEMESTRAL
1673419087,18/01/2023,18/01/2023,PRIMA VACACIONAL,7526.13,7526.13,PESOS,SEMESTRAL
1673416889,18/01/2023,18/01/2023,PRIMA VACACIONAL,4888.1,4888.1,PESOS,SEMESTRAL
1673416987,18/01/2023,18/01/2023,PRIMA VACACIONAL,4888.1,4888.1,PESOS,SEMESTRAL
1673419088,18/01/2023,18/01/2023,PRIMA VACACIONAL,7156,7156,PESOS,SEMESTRAL
1673419089,18/01/2023,18/01/2023,PRIMA VACACIONAL,7050.24,7050.24,PESOS,SEMESTRAL
1673417084,18/01/2023,18/01/2023,PRIMA VACACIONAL,5113.71,5113.71,PESOS,SEMESTRAL
1673417185,18/01/2023,18/01/2023,PRIMA VACACIONAL,9916.48,9916.48,PESOS,SEMESTRAL
1673419058,18/01/2023,18/01/2023,PRIMA VACACIONAL,4812.9,4812.9,PESOS,SEMESTRAL
1673419090,18/01/2023,18/01/2023,PRIMA VACACIONAL,5113.71,5113.71,PESOS,SEMESTRAL
1673419091,18/01/2023,18/01/2023,PRIMA VACACIONAL,6843.35,6843.35,PESOS,SEMESTRAL
1673417283,18/01/2023,18/01/2023,PRIMA VACACIONAL,4737.7,4737.7,PESOS,SEMESTRAL
1673419061,18/01/2023,18/01/2023,PRIMA VACACIONAL,12363.65,12363.65,PESOS,SEMESTRAL
1673418000,18/01/2023,18/01/2023,PRIMA VACACIONAL,5264.11,5264.11,PESOS,SEMESTRAL
1673418102,18/01/2023,18/01/2023,PRIMA VACACIONAL,6768.14,6768.14,PESOS,SEMESTRAL
1673418199,18/01/2023,18/01/2023,PRIMA VACACIONAL,7402.75,7402.75,PESOS,SEMESTRAL
1673418298,18/01/2023,18/01/2023,PRIMA VACACIONAL,12029.64,12029.64,PESOS,SEMESTRAL
1673419059,18/01/2023,18/01/2023,PRIMA VACACIONAL,7783.36,7783.36,PESOS,SEMESTRAL
1673419060,18/01/2023,18/01/2023,PRIMA VACACIONAL,8742.19,8742.19,PESOS,SEMESTRAL
1673417382,18/01/2023,18/01/2023,PRIMA VACACIONAL,4888.1,4888.1,PESOS,SEMESTRAL
1673417481,18/01/2023,18/01/2023,PRIMA VACACIONAL,4587.3,4587.3,PESOS,SEMESTRAL
1673417579,18/01/2023,18/01/2023,PRIMA VACACIONAL,6204.21,6204.21,PESOS,SEMESTRAL
1673418401,18/01/2023,18/01/2023,PRIMA VACACIONAL,5452.12,5452.12,PESOS,SEMESTRAL
1673419062,18/01/2023,18/01/2023,PRIMA VACACIONAL,7783.36,7783.36,PESOS,SEMESTRAL
1673417677,18/01/2023,18/01/2023,PRIMA VACACIONAL,4963.31,4963.31,PESOS,SEMESTRAL
1673417776,18/01/2023,18/01/2023,PRIMA VACACIONAL,4888.1,4888.1,PESOS,SEMESTRAL
1673419065,18/01/2023,18/01/2023,PRIMA VACACIONAL,9306.2,9306.2,PESOS,SEMESTRAL
1673419092,18/01/2023,18/01/2023,PRIMA VACACIONAL,8019.65,8019.65,PESOS,SEMESTRAL
1673419093,18/01/2023,18/01/2023,PRIMA VACACIONAL,7649.51,7649.51,PESOS,SEMESTRAL
1673419094,18/01/2023,18/01/2023,PRIMA VACACIONAL,8079.88,8079.88,PESOS,SEMESTRAL
1673418502,18/01/2023,18/01/2023,PRIMA VACACIONAL,9306.2,9306.2,PESOS,SEMESTRAL
1673418604,18/01/2023,18/01/2023,PRIMA VACACIONAL,5452.12,5452.12,PESOS,SEMESTRAL
1673418703,18/01/2023,18/01/2023,PRIMA VACACIONAL,10152.22,10152.22,PESOS,SEMESTRAL
1673419063,18/01/2023,18/01/2023,PRIMA VACACIONAL,9752.83,9752.83,PESOS,SEMESTRAL
1673419064,18/01/2023,18/01/2023,PRIMA VACACIONAL,6916.11,6916.11,PESOS,SEMESTRAL
1673419095,18/01/2023,18/01/2023,PRIMA VACACIONAL,4737.7,4737.7,PESOS,SEMESTRAL
1673419096,18/01/2023,18/01/2023,PRIMA VACACIONAL,7772.89,7772.89,PESOS,SEMESTRAL
1673419097,18/01/2023,18/01/2023,PRIMA VACACIONAL,7402.75,7402.75,PESOS,SEMESTRAL
1673417818,18/01/2023,18/01/2023,PRIMA VACACIONAL,4963.31,4963.31,PESOS,SEMESTRAL
1673417819,18/01/2023,18/01/2023,PRIMA VACACIONAL,5264.11,5264.11,PESOS,SEMESTRAL
1673418800,18/01/2023,18/01/2023,PRIMA VACACIONAL,5358.11,5358.11,PESOS,SEMESTRAL
1673418898,18/01/2023,18/01/2023,PRIMA VACACIONAL,9306.2,9306.2,PESOS,SEMESTRAL
1673419066,18/01/2023,18/01/2023,PRIMA VACACIONAL,8601.19,8601.19,PESOS,SEMESTRAL
1673419067,18/01/2023,18/01/2023,PRIMA VACACIONAL,5038.51,5038.51,PESOS,SEMESTRAL
1673419315,18/01/2023,18/01/2023,PRIMA VACACIONAL,7902.17,7902.17,PESOS,SEMESTRAL
1673419838,18/01/2023,18/01/2023,PRIMA VACACIONAL,4326.97,4326.97,PESOS,SEMESTRAL
1673419839,18/01/2023,18/01/2023,PRIMA VACACIONAL,3461.57,3461.57,PESOS,SEMESTRAL
1673419870,18/01/2023,18/01/2023,PRIMA VACACIONAL,4327.2,4327.2,PESOS,SEMESTRAL
1673419871,18/01/2023,18/01/2023,PRIMA VACACIONAL,4904.16,4904.16,PESOS,SEMESTRAL
1673419872,18/01/2023,18/01/2023,PRIMA VACACIONAL,4471.44,4471.44,PESOS,SEMESTRAL
1673419873,18/01/2023,18/01/2023,PRIMA VACACIONAL,4255.08,4255.08,PESOS,SEMESTRAL
1673419902,18/01/2023,18/01/2023,PRIMA VACACIONAL,4399.32,4399.32,PESOS,SEMESTRAL
1673419903,18/01/2023,18/01/2023,PRIMA VACACIONAL,3634.85,3634.85,PESOS,SEMESTRAL
1673419904,18/01/2023,18/01/2023,PRIMA VACACIONAL,3323.74,3323.74,PESOS,SEMESTRAL
1673419905,18/01/2023,18/01/2023,PRIMA VACACIONAL,7197.35,7197.35,PESOS,SEMESTRAL
1673419934,18/01/2023,18/01/2023,PRIMA VACACIONAL,5649.98,5649.98,PESOS,SEMESTRAL
1673419935,18/01/2023,18/01/2023,PRIMA VACACIONAL,4507.43,4507.43,PESOS,SEMESTRAL
1673419936,18/01/2023,18/01/2023,PRIMA VACACIONAL,5408.92,5408.92,PESOS,SEMESTRAL
1673419937,18/01/2023,18/01/2023,PRIMA VACACIONAL,7042.91,7042.91,PESOS,SEMESTRAL
1673419966,18/01/2023,18/01/2023,PRIMA VACACIONAL,4733.14,4733.14,PESOS,SEMESTRAL
1673419967,18/01/2023,18/01/2023,PRIMA VACACIONAL,3786.52,3786.52,PESOS,SEMESTRAL
1673419968,18/01/2023,18/01/2023,PRIMA VACACIONAL,4885.82,4885.82,PESOS,SEMESTRAL
1673419969,18/01/2023,18/01/2023,PRIMA VACACIONAL,5862.99,5862.99,PESOS,SEMESTRAL
1673419998,18/01/2023,18/01/2023,PRIMA VACACIONAL,5130.34,5130.34,PESOS,SEMESTRAL
1673420033,18/01/2023,18/01/2023,PRIMA VACACIONAL,4168.4,4168.4,PESOS,SEMESTRAL
1673423038,18/01/2023,18/01/2023,PRIMA VACACIONAL,3489.62,3489.62,PESOS,SEMESTRAL
1673423141,18/01/2023,18/01/2023,PRIMA VACACIONAL,3896.75,3896.75,PESOS,SEMESTRAL
1673423243,18/01/2023,18/01/2023,PRIMA VACACIONAL,3954.91,3954.91,PESOS,SEMESTRAL
1673419118,18/01/2023,18/01/2023,PRIMA VACACIONAL,4812.9,4812.9,PESOS,SEMESTRAL
1673419119,18/01/2023,18/01/2023,PRIMA VACACIONAL,5116.49,5116.49,PESOS,SEMESTRAL
1673419120,18/01/2023,18/01/2023,PRIMA VACACIONAL,4812.9,4812.9,PESOS,SEMESTRAL
1673419121,18/01/2023,18/01/2023,PRIMA VACACIONAL,4812.9,4812.9,PESOS,SEMESTRAL
1673419150,18/01/2023,18/01/2023,PRIMA VACACIONAL,5922,5922,PESOS,SEMESTRAL
1673419151,18/01/2023,18/01/2023,PRIMA VACACIONAL,9919.35,9919.35,PESOS,SEMESTRAL
1673419152,18/01/2023,18/01/2023,PRIMA VACACIONAL,8549.89,8549.89,PESOS,SEMESTRAL
1673419182,18/01/2023,18/01/2023,PRIMA VACACIONAL,5625.9,5625.9,PESOS,SEMESTRAL
1673419183,18/01/2023,18/01/2023,PRIMA VACACIONAL,6943.55,6943.55,PESOS,SEMESTRAL
1673419184,18/01/2023,18/01/2023,PRIMA VACACIONAL,14481.28,14481.28,PESOS,SEMESTRAL
1673419214,18/01/2023,18/01/2023,PRIMA VACACIONAL,10363.5,10363.5,PESOS,SEMESTRAL
1673419215,18/01/2023,18/01/2023,PRIMA VACACIONAL,12149.11,12149.11,PESOS,SEMESTRAL
1673419248,18/01/2023,18/01/2023,PRIMA VACACIONAL,9974.87,9974.87,PESOS,SEMESTRAL
1673419249,18/01/2023,18/01/2023,PRIMA VACACIONAL,11140.76,11140.76,PESOS,SEMESTRAL
1673419280,18/01/2023,18/01/2023,PRIMA VACACIONAL,7902.17,7902.17,PESOS,SEMESTRAL
1673419281,18/01/2023,18/01/2023,PRIMA VACACIONAL,9068.06,9068.06,PESOS,SEMESTRAL
1673419282,18/01/2023,18/01/2023,PRIMA VACACIONAL,6711.6,6711.6,PESOS,SEMESTRAL
1673419283,18/01/2023,18/01/2023,PRIMA VACACIONAL,7150.82,7150.82,PESOS,SEMESTRAL
1673419312,18/01/2023,18/01/2023,PRIMA VACACIONAL,8290.8,8290.8,PESOS,SEMESTRAL
1673419313,18/01/2023,18/01/2023,PRIMA VACACIONAL,8290.8,8290.8,PESOS,SEMESTRAL
1673419314,18/01/2023,18/01/2023,PRIMA VACACIONAL,10511.55,10511.55,PESOS,SEMESTRAL
1673419344,18/01/2023,18/01/2023,PRIMA VACACIONAL,5625.9,5625.9,PESOS,SEMESTRAL
1673419345,18/01/2023,18/01/2023,PRIMA VACACIONAL,5922,5922,PESOS,SEMESTRAL
1673419383,18/01/2023,18/01/2023,PRIMA VACACIONAL,4258.28,4258.28,PESOS,SEMESTRAL
1673419384,18/01/2023,18/01/2023,PRIMA VACACIONAL,6974.86,6974.86,PESOS,SEMESTRAL
1673419415,18/01/2023,18/01/2023,PRIMA VACACIONAL,5202.34,5202.34,PESOS,SEMESTRAL
1673419416,18/01/2023,18/01/2023,PRIMA VACACIONAL,3303.07,3303.07,PESOS,SEMESTRAL
1673419447,18/01/2023,18/01/2023,PRIMA VACACIONAL,3988.31,3988.31,PESOS,SEMESTRAL
1673419448,18/01/2023,18/01/2023,PRIMA VACACIONAL,4407.37,4407.37,PESOS,SEMESTRAL
1673419479,18/01/2023,18/01/2023,PRIMA VACACIONAL,3583.7,3583.7,PESOS,SEMESTRAL
1673419480,18/01/2023,18/01/2023,PRIMA VACACIONAL,3468.1,3468.1,PESOS,SEMESTRAL
1673419518,18/01/2023,18/01/2023,PRIMA VACACIONAL,4768.63,4768.63,PESOS,SEMESTRAL
1673419519,18/01/2023,18/01/2023,PRIMA VACACIONAL,4118.36,4118.36,PESOS,SEMESTRAL
1673419550,18/01/2023,18/01/2023,PRIMA VACACIONAL,8453.48,8453.48,PESOS,SEMESTRAL
1673419551,18/01/2023,18/01/2023,PRIMA VACACIONAL,4840.88,4840.88,PESOS,SEMESTRAL
1673419582,18/01/2023,18/01/2023,PRIMA VACACIONAL,6741.6,6741.6,PESOS,SEMESTRAL
1673419583,18/01/2023,18/01/2023,PRIMA VACACIONAL,7415.76,7415.76,PESOS,SEMESTRAL
1673419614,18/01/2023,18/01/2023,PRIMA VACACIONAL,9069.11,9069.11,PESOS,SEMESTRAL
1673419615,18/01/2023,18/01/2023,PRIMA VACACIONAL,13683.56,13683.56,PESOS,SEMESTRAL
1673419646,18/01/2023,18/01/2023,PRIMA VACACIONAL,12451.45,12451.45,PESOS,SEMESTRAL
1673419647,18/01/2023,18/01/2023,PRIMA VACACIONAL,13968.13,13968.13,PESOS,SEMESTRAL
1673419678,18/01/2023,18/01/2023,PRIMA VACACIONAL,14832.7,14832.7,PESOS,SEMESTRAL
1673419679,18/01/2023,18/01/2023,PRIMA VACACIONAL,14358.82,14358.82,PESOS,SEMESTRAL
1673419710,18/01/2023,18/01/2023,PRIMA VACACIONAL,6593.47,6593.47,PESOS,SEMESTRAL
1673419711,18/01/2023,18/01/2023,PRIMA VACACIONAL,3461.57,3461.57,PESOS,SEMESTRAL
1673419742,18/01/2023,18/01/2023,PRIMA VACACIONAL,4052.24,4052.24,PESOS,SEMESTRAL
1673419743,18/01/2023,18/01/2023,PRIMA VACACIONAL,4189.6,4189.6,PESOS,SEMESTRAL
1673419774,18/01/2023,18/01/2023,PRIMA VACACIONAL,3791.24,3791.24,PESOS,SEMESTRAL
1673419775,18/01/2023,18/01/2023,PRIMA VACACIONAL,3571.46,3571.46,PESOS,SEMESTRAL
1673419806,18/01/2023,18/01/2023,PRIMA VACACIONAL,4120.92,4120.92,PESOS,SEMESTRAL
